Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region
ML-17395;Marina Lichtenstein;Business Customer;United States;San Diego;California;92105;West
GA-14515;George Ashbrook;Individual Customer;United States;Dallas;Texas;75081;Central
SU-20665;Stephanie Ulpright;Home Office;United States;Jackson;Mississippi;39212;South
BD-11320;Bill Donatelli;Individual Customer;United States;San Diego;California;92024;West
DB-13405;Denny Blanton;Individual Customer;United States;Orlando;Florida;32839;South
RP-19855;Roy Phan;Business Customer;United States;Lafayette;Indiana;47905;Central
EH-13765;Edward Hooks;Business Customer;United States;New York City;New York;10035;East
JL-15835;John Lee;Individual Customer;United States;Los Angeles;California;90049;West
FM-14380;Fred McMath;Individual Customer;United States;New York City;New York;10024;East
SB-20290;Sean Braxton;Business Customer;United States;Henderson;Kentucky;42420;South
SV-20365;Seth Vernon;Individual Customer;United States;Columbus;Ohio;43229;East
MM-17920;Michael Moore;Individual Customer;United States;College Station;Texas;77840;Central
RD-19810;Ross DeVincentis;Home Office;United States;Richmond;Kentucky;40475;South
ME-17320;Maria Etezadi;Home Office;United States;Chicago;Illinois;60653;Central
FH-14275;Frank Hawley;Business Customer;United States;Philadelphia;Pennsylvania;19120;East
PO-18865;Patrick O'Donnell;Individual Customer;United States;Los Angeles;California;90036;West
CC-12550;Clay Cheatham;Individual Customer;United States;Los Angeles;California;90008;West
TS-21505;Tony Sayre;Individual Customer;United States;San Francisco;California;94122;West
MD-17350;Maribeth Dona;Individual Customer;United States;Akron;Ohio;44312;East
GT-14755;Guy Thornton;Individual Customer;United States;Los Angeles;California;90049;West
RD-19660;Robert Dilbeck;Home Office;United States;Independence;Missouri;64055;Central
DB-12910;Daniel Byrd;Home Office;United States;Dallas;Texas;75220;Central
JK-15640;Jim Kriz;Home Office;United States;Seattle;Washington;98105;West
FC-14335;Fred Chung;Business Customer;United States;Mesquite;Texas;75150;Central
JW-15955;Joni Wasserman;Individual Customer;United States;Long Beach;New York;11561;East
DC-12850;Dan Campbell;Individual Customer;United States;North Miami;Florida;33161;South
FM-14290;Frank Merwin;Home Office;United States;Bakersfield;California;93309;West
MT-17815;Meg Tillman;Individual Customer;United States;Jackson;Mississippi;39212;South
DK-13090;Dave Kipp;Individual Customer;United States;Fremont;Nebraska;68025;Central
KD-16495;Keith Dawkins;Business Customer;United States;Jackson;Michigan;49201;Central
AG-10300;Aleksandra Gannaway;Business Customer;United States;San Francisco;California;94122;West
MH-18115;Mick Hernandez;Home Office;United States;Lancaster;Ohio;43130;East
AC-10450;Amy Cox;Individual Customer;United States;Lafayette;Louisiana;70506;South
FM-14290;Frank Merwin;Home Office;United States;Richmond;Kentucky;40475;South
RA-19285;Ralph Arnett;Individual Customer;United States;Houston;Texas;77070;Central
JG-15160;James Galang;Individual Customer;United States;New York City;New York;10024;East
NZ-18565;Nick Zandusky;Home Office;United States;Toledo;Ohio;43615;East
KM-16225;Kalyca Meade;Business Customer;United States;Philadelphia;Pennsylvania;19143;East
LC-17140;Logan Currie;Individual Customer;United States;Philadelphia;Pennsylvania;19140;East
NP-18700;Nora Preis;Individual Customer;United States;Denver;Colorado;80219;West
RB-19330;Randy Bradley;Individual Customer;United States;Philadelphia;Pennsylvania;19143;East
TH-21550;Tracy Hopkins;Home Office;United States;Columbia;Maryland;21044;East
CK-12595;Clytie Kelty;Individual Customer;United States;New York City;New York;10024;East
ST-20530;Shui Tom;Individual Customer;United States;New York City;New York;10035;East
GB-14530;George Bell;Business Customer;United States;Newark;Ohio;43055;East
NC-18535;Nick Crebassa;Business Customer;United States;Dallas;Texas;75217;Central
AB-10255;Alejandro Ballentine;Home Office;United States;Philadelphia;Pennsylvania;19134;East
SC-20770;Stewart Carmichael;Business Customer;United States;San Antonio;Texas;78207;Central
JC-15340;Jasper Cacioppo;Individual Customer;United States;Philadelphia;Pennsylvania;19120;East
RA-19285;Ralph Arnett;Individual Customer;United States;Los Angeles;California;90004;West
SH-19975;Sally Hughsby;Business Customer;United States;Smyrna;Tennessee;37167;South
JC-15775;John Castell;Individual Customer;United States;Macon;Georgia;31204;South
BC-11125;Becky Castell;Home Office;United States;San Francisco;California;94109;West
JH-15985;Joseph Holt;Individual Customer;United States;Seattle;Washington;98103;West
CC-12610;Corey Catlett;Business Customer;United States;Columbus;Ohio;43229;East
DB-12970;Darren Budd;Business Customer;United States;Los Angeles;California;90004;West
PP-18955;Paul Prost;Home Office;United States;Springfield;Ohio;45503;East
MC-17845;Michael Chen;Individual Customer;United States;Los Angeles;California;90008;West
VF-21715;Vicky Freymann;Home Office;United States;Los Angeles;California;90045;West
MC-17275;Marc Crier;Individual Customer;United States;Memphis;Tennessee;38109;South
DB-13210;Dean Braden;Individual Customer;United States;Detroit;Michigan;48234;Central
AJ-10945;Ashley Jarboe;Individual Customer;United States;Lawrence;Indiana;46226;Central
CP-12340;Christine Phan;Business Customer;United States;Jacksonville;Florida;32216;South
DB-13555;Dorothy Badders;Business Customer;United States;Dublin;Ohio;43017;East
EB-13750;Edward Becker;Business Customer;United States;Plantation;Florida;33317;South
JP-15460;Jennifer Patt;Business Customer;United States;Glendale;Arizona;85301;West
SC-20050;Sample Company A;Home Office;United States;Jackson;Michigan;49201;Central
FM-14290;Frank Merwin;Home Office;United States;Quincy;Massachusetts;2169;East
TB-21250;Tim Brockman;Individual Customer;United States;Salem;Oregon;97301;West
EH-14125;Eugene Hildebrand;Home Office;United States;Troy;Ohio;45373;East
ML-17410;Maris LaWare;Individual Customer;United States;Philadelphia;Pennsylvania;19143;East
MH-17620;Matt Hagelstein;Business Customer;United States;San Diego;California;92105;West
BT-11680;Brian Thompson;Individual Customer;United States;Clinton;Maryland;20735;East
JC-15340;Jasper Cacioppo;Individual Customer;United States;Riverside;California;92503;West
DB-13210;Dean Braden;Individual Customer;United States;Port Saint Lucie;Florida;34952;South
DO-13435;Denny Ordway;Individual Customer;United States;Mesa;Arizona;85204;West
FA-14230;Frank Atkinson;Business Customer;United States;Denver;Colorado;80219;West
QJ-19255;Quincy Jones;Business Customer;United States;Springfield;Virginia;22153;South
TC-21475;Tony Chapman;Home Office;United States;Seattle;Washington;98115;West
ON-18715;Odella Nelson;Business Customer;United States;Tempe;Arizona;85281;West
AD-10180;Alan Dominguez;Home Office;United States;Yonkers;New York;10701;East
AC-10615;Ann Chong;Business Customer;United States;Rochester;New York;14609;East
MF-17665;Maureen Fritzler;Business Customer;United States;Toledo;Ohio;43615;East
DH-13075;Dave Hallsten;Business Customer;United States;Decatur;Alabama;35601;South
EN-13780;Edward Nazzal;Individual Customer;United States;Dallas;Texas;75220;Central
SS-20140;Saphhira Shifley;Business Customer;United States;Mesquite;Texas;75150;Central
RS-19765;Roland Schwarz;Business Customer;United States;Los Angeles;California;90045;West
JW-15955;Joni Wasserman;Individual Customer;United States;Seattle;Washington;98103;West
JK-15625;Jim Karlsson;Individual Customer;United States;Olympia;Washington;98502;West
JO-15550;Jesus Ocampo;Home Office;United States;Omaha;Nebraska;68104;Central
TP-21130;Theone Pippenger;Individual Customer;United States;Columbus;Georgia;31907;South
BS-11590;Brendan Sweed;Business Customer;United States;Columbus;Indiana;47201;Central
AB-10255;Alejandro Ballentine;Home Office;United States;Jackson;Mississippi;39212;South
FO-14305;Frank Olsen;Individual Customer;United States;Houston;Texas;77070;Central
MF-17665;Maureen Fritzler;Business Customer;United States;Phoenix;Arizona;85023;West
SA-20830;Sue Ann Reed;Individual Customer;United States;Chicago;Illinois;60653;Central
SH-19975;Sally Hughsby;Business Customer;United States;Denver;Colorado;80219;West
JL-15235;Janet Lee;Individual Customer;United States;Newark;Delaware;19711;East
KH-16630;Ken Heidel;Business Customer;United States;Clinton;Maryland;20735;East
RM-19750;Roland Murray;Individual Customer;United States;New York City;New York;10011;East
VM-21835;Vivian Mathis;Individual Customer;United States;Newark;Delaware;19711;East
LH-17155;Logan Haushalter;Individual Customer;United States;Jackson;Michigan;49201;Central
WB-21850;William Brown;Individual Customer;United States;New York City;New York;10011;East
AP-10915;Arthur Prichep;Individual Customer;United States;Rock Hill;South Carolina;29730;South
RA-19915;Russell Applegate;Individual Customer;United States;Columbus;Georgia;31907;South
DR-12880;Dan Reichenbach;Business Customer;United States;Inglewood;California;90301;West
JG-15310;Jason Gross;Business Customer;United States;Odessa;Texas;79762;Central
LC-16870;Lena Cacioppo;Individual Customer;United States;Newark;Ohio;43055;East
GB-14530;George Bell;Business Customer;United States;Los Angeles;California;90049;West
CK-12205;Chloris Kastensmidt;Individual Customer;United States;Everett;Massachusetts;2149;East
TS-21160;Theresa Swint;Business Customer;United States;West Allis;Wisconsin;53214;Central
MH-18025;Michelle Huthwaite;Individual Customer;United States;Chicago;Illinois;60623;Central
DM-12955;Dario Medina;Business Customer;United States;Houston;Texas;77036;Central
JJ-15760;Joel Jenkins;Home Office;United States;Houston;Texas;77036;Central
KB-16585;Ken Black;Business Customer;United States;Hialeah;Florida;33012;South
CM-12160;Charles McCrossin;Individual Customer;United States;San Francisco;California;94122;West
FM-14215;Filia McAdams;Business Customer;United States;Philadelphia;Pennsylvania;19140;East
RF-19735;Roland Fjeld;Individual Customer;United States;Columbia;South Carolina;29203;South
JK-15370;Jay Kimmel;Individual Customer;United States;Miami;Florida;33180;South
JB-16045;Julia Barnett;Home Office;United States;Chula Vista;California;91911;West
PN-18775;Parhena Norris;Home Office;United States;Miami;Florida;33180;South
LF-17185;Luke Foster;Individual Customer;United States;New York City;New York;10035;East
RH-19510;Rick Huthwaite;Home Office;United States;Manhattan;Kansas;66502;Central
MC-17575;Matt Collins;Individual Customer;United States;Philadelphia;Pennsylvania;19120;East
MN-17935;Michael Nguyen;Individual Customer;United States;Memphis;Tennessee;38109;South
EH-14125;Eugene Hildebrand;Home Office;United States;Fort Lauderdale;Florida;33311;South
TC-21535;Tracy Collins;Home Office;United States;Columbus;Ohio;43229;East
JD-15895;Jonathan Doherty;Business Customer;United States;Los Angeles;California;90045;West
IL-15100;Ivan Liston;Individual Customer;United States;Houston;Texas;77041;Central
SW-20350;Sean Wendt;Home Office;United States;Omaha;Nebraska;68104;Central
DP-13390;Dennis Pardue;Home Office;United States;Los Angeles;California;90004;West
BT-11395;Bill Tyler;Business Customer;United States;Altoona;Pennsylvania;16602;East
JE-15475;Jeremy Ellison;Individual Customer;United States;New York City;New York;10024;East
EJ-13720;Ed Jacobs;Individual Customer;United States;San Diego;California;92037;West
BE-11410;Bobby Elias;Individual Customer;United States;Miami;Florida;33178;South
KL-16555;Kelly Lampkin;Business Customer;United States;Greensboro;North Carolina;27405;South
NC-18415;Nathan Cano;Individual Customer;United States;Jacksonville;North Carolina;28540;South
AH-10690;Anna Häberlin;Business Customer;United States;Plantation;Florida;33317;South
PK-19075;Pete Kriz;Individual Customer;United States;Milwaukee;Wisconsin;53209;Central
NG-18430;Nathan Gelder;Individual Customer;United States;Quincy;Illinois;62301;Central
ZD-21925;Zuschuss Donatelli;Individual Customer;United States;Jacksonville;Florida;32216;South
NW-18400;Natalie Webber;Individual Customer;United States;Mobile;Alabama;36608;South
HG-14845;Harry Greene;Individual Customer;United States;New York City;New York;10024;East
CC-12685;Craig Carroll;Individual Customer;United States;New York City;New York;10011;East
JG-15805;John Grady;Business Customer;United States;Dallas;Texas;75217;Central
RW-19540;Rick Wilson;Business Customer;United States;Detroit;Michigan;48234;Central
LS-17230;Lycoris Saunders;Individual Customer;United States;Dover;Delaware;19901;East
MY-18295;Muhammed Yedwab;Business Customer;United States;Columbus;Ohio;43229;East
JM-15655;Jim Mitchum;Business Customer;United States;Glendale;Arizona;85301;West
KM-16720;Kunst Miller;Individual Customer;United States;North Las Vegas;Nevada;89031;West
KE-16420;Katrina Edelman;Business Customer;United States;Bristol;Tennessee;37620;South
TS-21370;Todd Sumrall;Business Customer;United States;Los Angeles;California;90049;West
SZ-20035;Sam Zeldin;Home Office;United States;Canton;Michigan;48187;Central
JE-15745;Joel Eaton;Individual Customer;United States;Fayetteville;Arkansas;72701;South
MS-17980;Michael Stewart;Business Customer;United States;Springfield;Missouri;65807;Central
DH-13675;Duane Huffman;Home Office;United States;Quincy;Massachusetts;2169;East
GT-14755;Guy Thornton;Individual Customer;United States;Rockford;Illinois;61107;Central
GH-14410;Gary Hansen;Home Office;United States;San Francisco;California;94122;West
DM-13015;Darrin Martin;Individual Customer;United States;San Antonio;Texas;78207;Central
TC-21295;Toby Carlisle;Individual Customer;United States;Thornton;Colorado;80229;West
